concentration,electric_field,gap_mm,pressure,ne,ni,CF4,ErrCF4,Ar_dbleStar,ErrAr_dbleStar,CF3,ErrCF3,Ar_3rd,ErrAr_3rd,Ar_696,ErrAr_696,Ar_727,ErrAr_727,Ar_750,ErrAr_750,Ar_763,ErrAr_763,Ar_772,ErrAr_772,Ar_794,ErrAr_794
1.0,3.5,0.7054,0.05,75.28,74.3,0.5844845908607864,0.08811436743770988,154.63602550478214,1.433228825379166,0.17268862911795962,0.047895208228799,0.0,0.0,84.88310308182784,1.0618686977529936,84.88310308182784,1.0618686977529936,95.49681190223167,1.1263014193002907,95.49681190223167,1.1263014193002907,84.88310308182784,1.0618686977529936,89.91764080765144,1.0929055883143806
1.0,3.5,0.7054,0.05,75.28,74.3,0.5844845908607864,0.08811436743770988,154.63602550478214,1.433228825379166,0.17268862911795962,0.047895208228799,0.0,0.0,84.88310308182784,1.0618686977529936,84.88310308182784,1.0618686977529936,95.49681190223167,1.1263014193002907,95.49681190223167,1.1263014193002907,84.88310308182784,1.0618686977529936,89.91764080765144,1.0929055883143806
1.0,3.9,0.6076,0.05,82.84,81.85,0.48285852245292127,0.07634663592873925,142.0328343795268,1.3094060156068743,0.1931434089811685,0.048285852245292124,0.0,0.0,78.60936745533559,0.974130420175375,78.60936745533559,0.974130420175375,89.00289715113472,1.0365303590877863,89.00289715113472,1.0365303590877863,78.60936745533559,0.974130420175375,83.63109608884596,1.0047634981499185
1.0,3.9,0.6076,0.05,82.84,81.85,0.48285852245292127,0.07634663592873925,142.0328343795268,1.3094060156068743,0.1931434089811685,0.048285852245292124,0.0,0.0,78.60936745533559,0.974130420175375,78.60936745533559,0.974130420175375,89.00289715113472,1.0365303590877863,89.00289715113472,1.0365303590877863,78.60936745533559,0.974130420175375,83.63109608884596,1.0047634981499185
1.0,4.1,0.57,0.05,81.03,80.05,0.5676909786498827,0.08370146838362666,137.7514500802172,1.3038426110879615,0.06170554115759595,0.027595556923359122,0.0,0.0,75.95952116500061,0.9682069365128744,75.95952116500061,0.9682069365128744,86.09157102307788,1.030759620773595,86.09157102307788,1.030759620773595,75.95952116500061,0.9682069365128744,80.80957669998766,0.9986389398565425
1.0,4.1,0.57,0.05,81.03,80.05,0.5676909786498827,0.08370146838362666,137.7514500802172,1.3038426110879615,0.06170554115759595,0.027595556923359122,0.0,0.0,75.95952116500061,0.9682069365128744,75.95952116500061,0.9682069365128744,86.09157102307788,1.030759620773595,86.09157102307788,1.030759620773595,75.95952116500061,0.9682069365128744,80.80957669998766,0.9986389398565425
1.0,5.3,0.4023,0.05,82.31,81.32,0.5467136435427044,0.08149925807920506,108.46798687887255,1.1479540090893174,0.12149192078726764,0.03841911869965228,0.0,0.0,60.74596039363382,0.8590776104805583,60.74596039363382,0.8590776104805583,68.39995140323168,0.9115942890197579,68.39995140323168,0.9115942890197579,60.74596039363382,0.8590776104805583,64.28137528854332,0.883723245968574
1.0,5.3,0.4023,0.05,82.31,81.32,0.5467136435427044,0.08149925807920506,108.46798687887255,1.1479540090893174,0.12149192078726764,0.03841911869965228,0.0,0.0,60.74596039363382,0.8590776104805583,60.74596039363382,0.8590776104805583,68.39995140323168,0.9115942890197579,68.39995140323168,0.9115942890197579,60.74596039363382,0.8590776104805583,64.28137528854332,0.883723245968574
1.0,6.6,0.3175,0.05,79.46,78.46,0.5411527812735968,0.08252502547573623,93.77045054115278,1.086322365444831,0.12584948401711554,0.0397971011851042,0.025169896803423106,0.017797804711466088,53.20916184243645,0.8183120164615586,53.20916184243645,0.8183120164615586,60.33224263780519,0.8713656870432298,60.33224263780519,0.8713656870432298,53.20916184243645,0.8183120164615586,56.8587968789328,0.8459107665142743
1.0,6.6,0.3175,0.05,79.46,78.46,0.5411527812735968,0.08252502547573623,93.77045054115278,1.086322365444831,0.12584948401711554,0.0397971011851042,0.025169896803423106,0.017797804711466088,53.20916184243645,0.8183120164615586,53.20916184243645,0.8183120164615586,60.33224263780519,0.8713656870432298,60.33224263780519,0.8713656870432298,53.20916184243645,0.8183120164615586,56.8587968789328,0.8459107665142743
1.0,8.1,0.2562,0.05,72.19,71.11,0.7757307106247403,0.1036613765555878,80.5236182296717,1.0561439599466351,0.15237567530128826,0.04594299474103615,0.1246710070646904,0.0415570023548968,45.79581659509628,0.7964790974630863,45.79581659509628,0.7964790974630863,51.69691092949162,0.8462404404655085,51.69691092949162,0.8462404404655085,45.79581659509628,0.7964790974630863,48.71865909405735,0.8215029784281888
1.0,8.1,0.2562,0.05,72.19,71.11,0.7757307106247403,0.1036613765555878,80.5236182296717,1.0561439599466351,0.15237567530128826,0.04594299474103615,0.1246710070646904,0.0415570023548968,45.79581659509628,0.7964790974630863,45.79581659509628,0.7964790974630863,51.69691092949162,0.8462404404655085,51.69691092949162,0.8462404404655085,45.79581659509628,0.7964790974630863,48.71865909405735,0.8215029784281888
1.0,10.2,4.2352,1.0,27.05,38.84,0.8502772643253235,0.1772950655568473,4210.314232902033,12.475949851269343,0.18484288354898337,0.08266425055452088,0.0,0.0,1265.3234750462107,6.839386518537488,1265.3234750462107,6.839386518537488,1504.4731977818853,7.457763258513421,1504.4731977818853,7.457763258513421,1265.3234750462107,6.839386518537488,1375.1940850277265,7.130145021190393
