level,gas,state_name,type,energy_eV,n_events
78,N2, ROTATION 27-29                   ELOSS=   0.0281 ,inelastic,0.0281215,2700.0
79,N2, ROTATION 28-30                   ELOSS=   0.0291 ,inelastic,0.0291082,3313.0
80,N2, ROTATION 29-31                   ELOSS=   0.0301 ,inelastic,0.030095,928.0
81,N2, ROTATION 30-32                   ELOSS=   0.0311 ,inelastic,0.0310817,1088.0
82,N2, ROTATION 31-33                   ELOSS=   0.0321 ,inelastic,0.0320684,324.0
83,N2, ROTATION 32-34                   ELOSS=   0.0331 ,inelastic,0.0330551,351.0
84,N2, ROTATION 33-35                   ELOSS=   0.0340 ,inelastic,0.0340418,96.0
85,N2, ROTATION 34-36                   ELOSS=   0.0350 ,inelastic,0.0350286,98.0
86,N2, ROTATION 35-37                   ELOSS=   0.0360 ,inelastic,0.0360153,22.0
87,N2, ROTATION 36-38                   ELOSS=   0.0370 ,inelastic,0.037002,23.0
88,N2, ROTATION 37-39                   ELOSS=   0.0380 ,inelastic,0.0379887,7.0
89,N2, VIBRATION     V1                 ELOSS=  -0.2889 ,superelastic,-0.2889,189.0
90,N2, VIBRATION     V1                 ELOSS=   0.2889 ,inelastic,0.2889,14483129.0
91,N2, VIBRATION    2V1                 ELOSS=   0.5742 ,inelastic,0.5742,6077084.0
92,N2, VIBRATION    3V1                 ELOSS=   0.8559 ,inelastic,0.8559,4279542.0
93,N2, VIBRATION    4V1                 ELOSS=   1.1342 ,inelastic,1.1342,2471469.0
94,N2, VIBRATION    5V1                 ELOSS=   1.4088 ,inelastic,1.4088,1431810.0
95,N2, VIBRATION    6V1                 ELOSS=   1.6801 ,inelastic,1.6801,1129757.0
96,N2, VIBRATION    7V1                 ELOSS=   1.9475 ,inelastic,1.9475,374362.0
97,N2, VIBRATION    8V1                 ELOSS=   2.2115 ,inelastic,2.2115,133642.0
98,N2, VIBRATION    9V1                 ELOSS=   2.4718 ,inelastic,2.4718,64402.0
99,N2, VIBRATION   10V1                 ELOSS=   2.7284 ,inelastic,2.7284,27274.0
100,N2, VIBRATION   11V1                 ELOSS=   2.9815 ,inelastic,2.9815,6404.0
101,N2, VIBRATION   12V1                 ELOSS=   3.2310 ,inelastic,3.231,1797.0
102,N2, VIBRATION   13V1                 ELOSS=   3.4769 ,inelastic,3.4769,465.0
103,N2, VIBRATION   14V1                 ELOSS=   3.7191 ,inelastic,3.7191,131.0
104,N2, VIBRATION   15V1                 ELOSS=   3.9576 ,inelastic,3.9576,53.0
105,N2, A3SIG     V=0-4                  ELOSS=   6.725  ,excitation,6.725,479358.0
106,N2, A3SIG     V=5-9                  ELOSS=   7.360  ,excitation,7.36,1692234.0
107,N2, B 3PI     V=0-3                  ELOSS=   7.744  ,excitation,7.744,2878953.0
108,N2, W3DEL     V=0-5                  ELOSS=   8.050  ,excitation,8.05,575627.0
109,N2, A3SIG     V=10-21                ELOSS=   8.217  ,excitation,8.217,1505740.0
110,N2, B 3PI     V=4-16                 ELOSS=   8.451  ,excitation,8.451,1886394.0
111,N2, W3DEL     V=6-10                 ELOSS=   8.729  ,excitation,8.729,1170428.0
112,N2, A 1PI     V=0-3                  ELOSS=   8.950  ,excitation,8.95,1071391.0
113,N2, B!3SIG    V=0-6                  ELOSS=   8.974  ,excitation,8.974,218489.0
114,N2, A!1SIG    V=0-6                  ELOSS=   9.191  ,excitation,9.191,140612.0
115,N2, W3DEL     V=11-19                ELOSS=   9.562  ,excitation,9.562,671998.0
116,N2, W 1DEL    V=0-5                  ELOSS=   9.590  ,excitation,9.59,137729.0
117,N2, A 1PI     V=4-15                 ELOSS=   9.665  ,excitation,9.665,998270.0
118,N2, B!3SIG    V=7-18                 ELOSS=   9.933  ,excitation,9.933,452587.0
119,N2, A!1SIG    V=7-19                 ELOSS=  10.174  ,excitation,10.174,247106.0
120,N2, W 1DEL    V=6-18                 ELOSS=  10.536  ,excitation,10.536,273518.0
121,N2, C 3PI     V=0-4                  ELOSS=  11.188  ,excitation,11.188,1656220.0
122,N2, E 3SIG                           ELOSS=  11.875  ,excitation,11.875,183474.0
123,N2, A!!1SIG   V=0-1                  ELOSS=  12.289  ,excitation,12.289,138284.0
124,N2, B 1PI     V=0-6     F=0.1855     ELOSS=  12.781  ,excitation,12.781,390196.0
125,N2, C!1SIG    V=0-3     F=0.1500     ELOSS=  13.000  ,excitation,13.0,184617.0
126,N2, G 3PI     V=0-3                  ELOSS=  13.001  ,excitation,13.001,76171.0
127,N2, C3 1PI    V=0-3     F=0.1500     ELOSS=  13.076  ,excitation,13.076,270707.0
128,N2, F 3PI     V=0-3                  ELOSS=  13.174  ,excitation,13.174,39023.0
129,N2, B 1PI     V=7-14    F=0.0663     ELOSS=  13.338  ,excitation,13.338,96821.0
130,N2, B!1SIG    V=0-10    F=0.0601     ELOSS=  13.385  ,excitation,13.385,99286.0
131,N2, O3 1PI    V=0-3     F=0.0828     ELOSS=  13.628  ,excitation,13.628,100219.0
132,N2, C!1SIG    V=4-6     F=0.1390     ELOSS=  14.090  ,excitation,14.09,171532.0
133,N2, B!1SIG    V=11-24   F=0.2650     ELOSS=  14.232  ,excitation,14.232,310875.0
134,N2, E!1SIG              F=0.0108     ELOSS=  14.36   ,excitation,14.36,12225.0
135,N2, E 1PI               F=0.0237     ELOSS=  14.45   ,excitation,14.45,26152.0
136,N2, SINGLET LEVEL       F=0.0117     ELOSS=  14.839  ,excitation,14.839,10842.0
137,N2, SUM HIGH SINGLETS   F=0.1152     ELOSS=  15.2    ,excitation,15.2,92003.0
138,N2, NEUTRAL DISS ABOVE IONIS. ENERGY ELOSS=  15.6    ,excitation,15.6,668320.0
139,N2, NEUTRAL DISS ABOVE IONIS. ENERGY ELOSS=  16.6    ,excitation,16.6,245637.0
